,시도,일시,fire,평균기온(°C),최고기온(°C),일강수량(mm),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),최저기온(°C)
254,경북,2016-09-05,0,23.307692307692307,30.6,27.0,90.52307692307691,5.4,1.0461538461538462,20.0
255,경북,2016-09-06,0,23.376923076923074,30.0,0.0,84.56923076923077,3.8,1.0615384615384615,17.2
256,경북,2016-09-07,0,22.930769230769233,30.7,22.2,79.39230769230768,4.4,1.1615384615384614,15.4
257,경북,2016-09-08,0,21.95384615384615,29.9,45.9,79.91538461538462,5.4,1.4384615384615385,15.2
258,경북,2016-09-09,0,22.192307692307693,29.8,20.2,80.92307692307692,4.6,1.2076923076923076,16.5
259,경북,2016-09-10,0,21.49230769230769,28.5,167.7,86.13076923076923,5.5,1.1538461538461537,17.0
260,경북,2016-09-11,0,22.115384615384617,28.7,9.8,83.79230769230769,4.3,1.1,16.9
261,경북,2016-09-12,0,20.192307692307693,27.1,125.4,91.07692307692308,4.0,0.9076923076923078,15.0
262,경북,2016-09-13,0,20.892307692307693,29.0,0.1,81.94615384615385,5.5,1.2846153846153845,14.0
263,경북,2016-09-14,0,21.646153846153844,28.8,0.0,82.28461538461539,3.8,1.0384615384615385,16.0
264,경북,2016-09-15,0,21.838461538461537,29.5,0.0,83.95384615384616,3.8,1.0307692307692309,16.0
265,경북,2016-09-16,0,21.407692307692308,26.0,31.700000000000003,88.93076923076923,3.3,0.8461538461538461,16.2
266,경북,2016-09-17,0,19.446153846153848,22.1,1224.0,95.13846153846154,8.2,1.4923076923076921,17.4
267,경북,2016-09-18,0,19.153846153846153,22.6,109.2,87.79230769230769,8.4,1.876923076923077,15.8
268,경북,2016-09-19,0,19.284615384615385,23.2,3.6999999999999997,73.57692307692308,10.0,2.7,13.9
269,경북,2016-09-20,0,17.684615384615384,25.6,0.0,63.25384615384615,11.9,2.776923076923077,9.0
270,경북,2016-09-21,0,17.207692307692305,25.0,0.0,72.61538461538461,7.0,1.5769230769230769,6.4
271,경북,2016-09-22,0,17.93846153846154,24.7,0.1,81.06923076923077,7.0,1.2538461538461538,11.9
272,경북,2016-09-23,0,18.692307692307693,27.5,0.0,79.92307692307692,4.2,1.1923076923076923,10.1
273,경북,2016-09-24,0,19.592307692307692,28.8,0.0,78.71538461538461,4.4,1.176923076923077,12.9
274,경북,2016-09-25,0,19.33076923076923,29.1,0.0,82.45384615384616,3.8,0.9076923076923078,11.9
275,경북,2016-09-26,0,20.215384615384615,25.9,62.3,88.45384615384616,3.5,0.8846153846153846,13.7
276,경북,2016-09-27,0,22.884615384615383,30.4,63.2,89.02307692307691,4.7,0.8692307692307691,17.7
277,경북,2016-09-28,0,21.930769230769233,28.4,54.9,84.8076923076923,7.9,1.5769230769230769,16.7
278,경북,2016-09-29,0,17.653846153846153,21.3,11.0,79.76153846153846,6.7,1.9846153846153847,14.3
279,경북,2016-09-30,0,16.1,19.9,83.5,92.63846153846154,3.5,0.7461538461538461,12.8
280,경북,2016-10-01,0,17.661538461538463,22.4,5.7,91.05384615384615,3.0,0.8769230769230769,12.4
281,경북,2016-10-02,0,20.384615384615383,28.2,4.3,84.93076923076923,4.8,1.1,12.9
282,경북,2016-10-03,0,22.069230769230767,30.2,57.2,89.1846153846154,7.2,1.2076923076923078,14.4
283,경북,2016-10-04,0,20.284615384615385,28.2,0.1,79.26923076923077,7.3,2.169230769230769,11.8
284,경북,2016-10-05,0,18.353846153846153,23.7,705.7,90.14615384615385,14.6,2.6769230769230767,14.1
285,경북,2016-10-06,0,18.592307692307692,26.3,0.0,79.11538461538461,7.0,1.6076923076923075,12.8
286,경북,2016-10-07,0,17.792307692307695,24.0,123.8,80.80000000000001,5.7,1.7076923076923076,12.4
287,경북,2016-10-08,0,16.784615384615385,22.8,298.6,78.15384615384616,6.9,1.9,11.5
288,경북,2016-10-09,0,12.876923076923077,19.1,0.0,60.36923076923077,9.2,2.5,5.7
289,경북,2016-10-10,0,12.792307692307693,21.0,0.0,76.35384615384615,6.6,1.2153846153846155,5.2
290,경북,2016-10-11,0,13.646153846153847,22.0,0.0,80.37692307692308,4.9,1.1,6.5
291,경북,2016-10-12,0,14.476923076923075,22.8,0.0,73.74615384615385,6.8,1.3153846153846156,6.1
292,경북,2016-10-13,0,14.153846153846153,21.9,0.0,76.46923076923078,4.6,0.9615384615384616,6.7
293,경북,2016-10-14,0,13.823076923076922,24.0,0.0,77.0,3.8,1.0769230769230769,3.5
294,경북,2016-10-15,0,14.899999999999999,24.7,0.0,80.97692307692309,4.5,1.1076923076923078,6.2
295,경북,2016-10-16,0,14.615384615384615,18.8,162.2,92.86923076923077,3.6,0.7923076923076924,8.7
296,경북,2016-10-17,0,17.176923076923078,25.3,1.8,84.66153846153846,6.1,1.4538461538461538,9.6
297,경북,2016-10-18,0,15.600000000000001,24.7,0.0,86.10769230769232,5.4,1.276923076923077,7.5
298,경북,2016-10-19,0,16.023076923076925,24.5,0.0,82.72307692307693,5.9,1.2615384615384615,8.5
299,경북,2016-10-20,0,16.376923076923077,24.0,0.0,76.1923076923077,9.7,2.0,7.2
300,경북,2016-10-21,0,15.192307692307692,18.6,0.0,77.21538461538461,6.7,1.8384615384615384,12.0
301,경북,2016-10-22,0,15.961538461538462,21.7,0.2,77.14615384615385,6.2,1.1384615384615384,10.0
302,경북,2016-10-23,0,13.184615384615386,19.2,30.5,76.70769230769231,10.9,2.5999999999999996,8.3
303,경북,2016-10-24,0,12.207692307692307,20.1,0.0,74.52307692307691,5.8,1.330769230769231,1.6
304,경북,2016-10-25,0,13.284615384615384,23.3,112.2,89.11538461538461,8.3,1.2230769230769232,7.9
305,경북,2016-10-26,0,13.384615384615385,22.2,0.0,81.97692307692309,5.5,1.376923076923077,5.8
306,경북,2016-10-27,0,13.338461538461539,19.8,0.1,79.41538461538461,5.8,1.5307692307692309,4.1
307,경북,2016-10-28,0,13.5,17.3,99.0,88.38461538461539,5.8,1.4692307692307693,9.5
308,경북,2016-10-29,0,11.084615384615384,15.9,4.5,75.16153846153847,7.7,1.8846153846153846,5.2
309,경북,2016-10-30,0,7.653846153846154,16.7,0.0,59.23846153846154,6.0,1.7076923076923076,-0.6
310,경북,2016-10-31,0,7.676923076923076,12.9,0.6,69.96153846153847,7.6,1.4,-0.5
311,경북,2016-11-01,0,4.384615384615385,12.9,0.0,45.98461538461538,7.1,2.6769230769230767,-3.8
312,경북,2016-11-02,0,4.292307692307693,13.1,0.0,51.353846153846156,6.7,2.1538461538461537,-6.9
313,경북,2016-11-03,0,6.484615384615385,15.3,0.0,70.95384615384616,6.2,1.5384615384615385,-1.4
314,경북,2016-11-04,0,7.976923076923077,20.2,0.0,71.51538461538462,5.7,1.3076923076923077,-3.1
315,경북,2016-11-05,0,11.453846153846154,21.0,0.0,74.58461538461539,7.3,1.6153846153846154,0.1
316,경북,2016-11-06,0,11.246153846153845,16.5,23.9,79.30000000000001,8.5,2.269230769230769,6.0
317,경북,2016-11-07,0,11.961538461538462,18.5,3.0,78.96923076923076,4.7,0.9692307692307692,6.8
318,경북,2016-11-08,0,8.692307692307692,16.5,15.4,61.95384615384615,8.2,2.8846153846153846,-0.8
319,경북,2016-11-09,0,4.1,13.1,0.0,62.107692307692304,6.6,1.723076923076923,-4.5
320,경북,2016-11-10,0,7.199999999999999,15.5,6.1000000000000005,76.1,4.8,1.0538461538461539,-1.4
321,경북,2016-11-11,0,8.384615384615385,16.5,1.1,70.1923076923077,7.5,1.9230769230769231,-0.7
322,경북,2016-11-12,0,7.615384615384615,20.5,0.0,70.98461538461538,5.8,1.1846153846153844,-3.2
323,경북,2016-11-13,0,9.953846153846154,20.2,0.0,78.47692307692309,4.3,0.8692307692307693,-1.3
324,경북,2016-11-14,0,13.523076923076925,22.2,0.2,82.28461538461539,6.9,1.0769230769230769,5.5
325,경북,2016-11-15,0,10.238461538461538,18.1,0.0,51.91538461538461,9.1,2.6538461538461537,-1.5
326,경북,2016-11-16,1,6.253846153846154,17.4,0.0,51.88461538461539,6.3,1.5230769230769232,-4.6
327,경북,2016-11-17,0,7.269230769230769,16.2,0.0,61.607692307692304,4.4,1.146153846153846,-3.1
328,경북,2016-11-18,0,8.476923076923077,19.4,144.1,84.5076923076923,4.0,0.9153846153846155,-2.9
329,경북,2016-11-19,0,12.376923076923077,18.8,32.5,90.52307692307691,7.7,1.2076923076923076,8.0
330,경북,2016-11-20,0,12.553846153846154,20.4,0.2,71.6076923076923,8.3,1.9846153846153847,3.4
331,경북,2016-11-21,0,10.092307692307692,17.3,0.6,83.08461538461538,4.9,1.0,1.9
332,경북,2016-11-22,0,6.7153846153846155,13.2,0.4,61.853846153846156,7.7,2.9000000000000004,0.2
333,경북,2016-11-23,0,3.8307692307692305,12.5,1.0,42.96153846153846,7.5,2.723076923076923,-2.3
334,경북,2016-11-24,0,0.16153846153846158,8.2,0.0,35.03076923076923,9.7,3.338461538461538,-7.3
335,경북,2016-11-25,0,0.7615384615384614,9.0,0.0,49.43076923076923,6.7,1.8923076923076922,-8.2
336,경북,2016-11-26,0,-0.7538461538461539,8.1,18.9,78.77692307692307,6.2,1.0615384615384615,-8.9
337,경북,2016-11-27,0,1.8846153846153846,10.0,0.0,86.83846153846154,6.6,1.4,-3.5
338,경북,2016-11-28,0,3.163247863247863,10.5,0.0,63.54615384615385,7.1,2.1846153846153844,-5.6
339,경북,2016-11-29,0,3.0153846153846158,12.8,0.8,54.57692307692308,6.7,1.776923076923077,-7.7
340,경북,2016-11-30,0,6.276923076923077,11.6,29.4,79.4923076923077,6.4,0.9538461538461539,-1.0
341,경북,2016-12-01,0,6.346153846153846,13.0,0.30000000000000004,52.223076923076924,9.5,3.5230769230769234,-3.9
342,경북,2016-12-02,0,3.0076923076923077,12.3,0.0,42.607692307692304,8.1,2.6769230769230767,-7.5
343,경북,2016-12-03,0,3.3615384615384616,16.3,0.0,55.37692307692308,6.1,1.2461538461538462,-7.9
344,경북,2016-12-04,0,3.4692307692307693,12.7,0.0,64.23076923076923,8.8,1.2461538461538462,-4.7
345,경북,2016-12-05,0,6.892307692307692,16.1,0.0,62.892307692307696,9.6,2.2,-4.1
346,경북,2016-12-06,0,1.4461538461538461,9.7,0.0,39.96923076923077,8.7,3.0230769230769234,-8.2
347,경북,2016-12-07,0,-1.3923076923076925,9.2,0.7,65.43846153846154,6.5,1.1153846153846154,-10.0
348,경북,2016-12-08,0,1.723076923076923,12.9,3.0,70.13846153846154,6.9,1.1923076923076923,-9.1
349,경북,2016-12-09,1,4.015384615384615,11.2,15.6,59.5923076923077,8.5,2.784615384615385,-4.7
350,경북,2016-12-10,0,0.676923076923077,10.2,0.0,46.76153846153846,7.2,2.1,-9.6
351,경북,2016-12-11,0,-0.5538461538461539,10.4,0.0,53.107692307692304,6.4,1.2846153846153845,-11.5
352,경북,2016-12-12,0,2.6538461538461537,14.7,0.30000000000000004,59.16153846153846,4.6,0.9769230769230769,-8.3
353,경북,2016-12-13,0,5.6461538461538465,12.9,0.1,66.13846153846154,7.6,1.4384615384615385,-3.4
354,경북,2016-12-14,0,2.1384615384615384,8.5,18.8,78.34615384615384,7.8,2.3615384615384616,-2.0
355,경북,2016-12-15,0,-0.6615384615384615,5.0,0.0,48.13076923076923,9.2,3.4615384615384617,-7.9
356,경북,2016-12-16,0,-2.423076923076923,4.4,0.0,38.61538461538461,8.6,3.4615384615384617,-12.3
357,경북,2016-12-17,1,3.0846153846153848,12.1,0.0,60.63076923076923,7.9,2.4,-6.8
358,경북,2016-12-18,0,2.715384615384615,12.5,0.0,70.15384615384616,7.5,1.3692307692307693,-7.1
359,경북,2016-12-19,0,5.292307692307692,13.4,17.9,84.58461538461538,4.3,0.7769230769230769,-3.9
360,경북,2016-12-20,0,6.630769230769231,15.4,0.0,86.3076923076923,7.0,1.146153846153846,-0.9
361,경북,2016-12-21,0,5.613675213675213,15.4,210.4,90.63846153846154,4.8,0.9615384615384616,-2.2
362,경북,2016-12-22,0,9.692307692307692,19.0,122.0,75.53076923076922,8.7,3.353846153846154,2.6
363,경북,2016-12-23,0,1.7923076923076924,7.3,3.9000000000000004,61.83846153846154,10.8,4.130769230769231,-3.6
364,경북,2016-12-24,0,-0.33076923076923076,8.1,0.0,67.74615384615385,6.3,1.5769230769230769,-7.3
365,경북,2016-12-25,0,3.023076923076923,12.4,0.0,78.12307692307692,3.8,0.9461538461538462,-6.3
366,경북,2016-12-26,0,4.092307692307693,9.3,173.0,89.27692307692307,5.9,1.0076923076923077,0.0
367,경북,2016-12-27,0,1.3461538461538463,6.7,14.9,64.41538461538461,9.3,3.569230769230769,-5.4
368,경북,2016-12-28,0,-1.2230769230769232,8.2,0.0,54.00769230769231,8.7,1.853846153846154,-9.6
369,경북,2016-12-29,0,-1.3846153846153846,4.9,0.1,43.900000000000006,10.0,3.3076923076923075,-8.4
370,경북,2016-12-30,0,-1.4846153846153847,5.8,0.0,49.0,8.1,2.5999999999999996,-12.4
371,경북,2016-12-31,0,1.4461538461538461,9.2,0.0,67.33846153846153,6.4,2.0153846153846153,-8.1
372,경북,2017-01-01,0,2.076923076923077,11.1,0.0,73.97692307692309,8.2,1.6615384615384616,-6.7
373,경북,2017-01-02,0,3.9692307692307693,13.1,0.0,73.63076923076923,7.3,1.8846153846153846,-6.1
374,경북,2017-01-03,0,3.6692307692307695,11.6,0.0,54.5923076923077,8.1,2.5,-5.1
375,경북,2017-01-04,0,3.4846153846153842,12.2,0.0,63.5,7.2,1.7538461538461538,-6.0
376,경북,2017-01-05,0,3.0461538461538464,8.9,21.900000000000002,76.63076923076923,7.3,1.7076923076923076,-4.9
377,경북,2017-01-06,0,3.292307692307692,10.1,0.6,76.73076923076923,5.5,1.1923076923076923,-4.4
378,경북,2017-01-07,0,2.1538461538461537,10.9,0.0,78.85384615384615,4.3,0.9384615384615385,-6.9
379,경북,2017-01-08,0,6.753846153846154,13.5,5.6,73.7076923076923,6.2,1.1615384615384614,0.2
380,경북,2017-01-09,0,4.646153846153846,10.7,1.2,55.03076923076923,8.6,3.4692307692307693,-5.0
381,경북,2017-01-10,0,0.015384615384615365,6.3,0.0,46.63076923076923,9.0,3.6923076923076925,-7.5
382,경북,2017-01-11,1,-2.0615384615384618,4.0,0.0,38.676923076923075,8.7,3.553846153846154,-11.1
383,경북,2017-01-12,0,0.5230769230769231,9.1,2.5,50.853846153846156,9.1,3.6384615384615384,-7.1
384,경북,2017-01-13,0,-2.5307692307692307,5.6,2.3000000000000003,43.83076923076923,9.3,3.6153846153846154,-10.5
385,경북,2017-01-14,0,-5.938461538461539,0.3,0.2,34.08461538461538,9.4,4.315384615384615,-13.5
386,경북,2017-01-15,0,-5.007692307692308,3.9,0.0,32.06923076923077,8.5,3.269230769230769,-16.7
387,경북,2017-01-16,0,-3.4615384615384617,6.7,0.0,47.276923076923076,7.7,1.6076923076923075,-15.7
388,경북,2017-01-17,0,-2.769230769230769,8.7,0.0,51.99230769230769,5.2,1.0846153846153845,-13.5
389,경북,2017-01-18,0,-0.19230769230769226,6.9,0.0,54.56923076923077,8.7,1.7923076923076924,-11.0
390,경북,2017-01-19,0,-0.1307692307692308,9.5,0.0,64.92307692307692,5.9,1.2076923076923076,-11.2
391,경북,2017-01-20,0,-2.169230769230769,3.4,13.4,66.53846153846153,11.3,3.3461538461538463,-10.1
392,경북,2017-01-21,0,-3.4461538461538463,3.6,2.5,63.76923076923077,8.6,2.207692307692308,-16.4
393,경북,2017-01-22,0,-4.246153846153846,0.7,9.5,51.41538461538461,8.9,3.8615384615384616,-13.1
394,경북,2017-01-23,0,-6.407692307692307,1.2,0.0,44.80769230769231,8.4,3.6076923076923078,-15.5
395,경북,2017-01-24,0,-5.053846153846154,3.4,0.0,44.23076923076923,8.3,2.623076923076923,-16.8
396,경북,2017-01-25,0,-3.9384615384615387,6.0,0.0,45.43846153846153,9.2,2.230769230769231,-17.9
397,경북,2017-01-26,1,-1.6230769230769229,11.0,0.0,43.03076923076923,6.3,1.7615384615384615,-17.1
398,경북,2017-01-27,0,2.0538461538461537,9.0,5.6,35.16153846153846,11.1,3.553846153846154,-6.7
399,경북,2017-01-28,0,0.16153846153846152,12.3,0.0,40.5,6.5,1.330769230769231,-13.2
400,경북,2017-01-29,0,3.0846153846153848,9.3,21.0,64.8076923076923,7.2,0.8307692307692308,-1.7
401,경북,2017-01-30,0,-0.6307692307692307,5.6,5.6,60.26153846153846,10.3,3.8846153846153846,-8.7
402,경북,2017-01-31,0,-2.5923076923076924,8.2,0.0,47.53076923076923,6.9,2.176923076923077,-13.1
403,경북,2017-02-01,0,-0.676923076923077,7.4,0.0,36.41538461538461,9.8,3.730769230769231,-9.5
404,경북,2017-02-02,1,-0.676923076923077,9.5,0.0,34.06153846153846,10.0,3.6846153846153844,-13.5
405,경북,2017-02-03,1,1.876923076923077,11.0,0.0,49.79230769230769,7.8,2.4846153846153842,-10.6
406,경북,2017-02-04,1,4.138461538461538,15.3,0.0,42.42307692307692,5.6,1.2000000000000002,-9.5
407,경북,2017-02-04,1,4.138461538461538,15.3,0.0,42.42307692307692,5.6,1.2000000000000002,-9.5
408,경북,2017-02-05,0,4.7,14.3,8.5,60.41538461538461,9.7,2.630769230769231,-1.2
409,경북,2017-02-06,0,0.9384615384615385,9.1,0.0,44.33076923076923,9.5,3.723076923076923,-7.1
410,경북,2017-02-07,0,-0.34615384615384615,9.6,0.0,53.3,5.5,1.2999999999999998,-10.6
411,경북,2017-02-08,0,0.7538461538461539,9.6,0.0,51.30769230769231,6.5,2.0846153846153848,-9.5
412,경북,2017-02-09,0,-2.1076923076923078,4.6,0.4,40.38461538461539,9.8,4.6230769230769235,-7.7
413,경북,2017-02-10,1,-4.523076923076923,1.5,0.0,41.5,9.0,4.315384615384615,-12.3
414,경북,2017-02-11,0,-3.5076923076923077,3.8,0.0,44.0,9.2,3.930769230769231,-13.5
415,경북,2017-02-12,1,-0.9923076923076922,7.5,0.0,45.3,8.4,2.7615384615384615,-12.0
416,경북,2017-02-13,0,0.5461538461538461,9.5,6.1,53.92307692307692,7.4,2.1923076923076925,-13.1
417,경북,2017-02-14,0,0.9000000000000001,8.9,1.1,60.669230769230765,6.4,1.6923076923076923,-10.6
418,경북,2017-02-15,0,2.176923076923077,13.6,0.0,42.61538461538461,8.3,1.8461538461538463,-10.8
419,경북,2017-02-16,1,6.553846153846153,18.1,6.8,47.715384615384615,8.8,1.7999999999999998,-8.9
420,경북,2017-02-17,0,6.738461538461538,15.1,16.9,51.46153846153846,9.1,3.5461538461538464,-5.1
421,경북,2017-02-18,0,-0.15384615384615385,6.7,0.1,34.669230769230765,11.3,4.115384615384615,-9.1
422,경북,2017-02-19,1,2.5461538461538464,12.6,26.900000000000002,54.83846153846154,7.9,1.776923076923077,-9.1
423,경북,2017-02-20,0,3.369230769230769,13.8,95.9,57.815384615384616,12.0,3.5846153846153848,-5.7
424,경북,2017-02-21,0,0.43076923076923074,10.0,0.0,52.715384615384615,6.2,1.5384615384615385,-9.6
425,경북,2017-02-22,0,2.869230769230769,7.6,206.9,83.29230769230769,8.1,1.2461538461538462,-4.0
426,경북,2017-02-23,0,1.5846153846153848,7.2,0.0,56.05384615384616,10.3,4.092307692307693,-4.0
427,경북,2017-02-24,0,0.4153846153846154,7.9,0.0,43.16923076923077,8.4,3.3076923076923075,-8.5
428,경북,2017-02-25,0,2.7615384615384615,11.0,0.0,47.26923076923077,7.4,2.4384615384615382,-7.7
429,경북,2017-02-26,0,3.130769230769231,11.9,0.0,56.34615384615385,6.5,1.6076923076923075,-6.5
430,경북,2017-02-27,0,3.269230769230769,12.9,2.1,67.73076923076923,5.2,1.3153846153846156,-5.9
431,경북,2017-02-28,1,4.338461538461538,14.8,0.0,57.276923076923076,6.3,1.5307692307692309,-5.5
432,경북,2017-03-01,0,5.869230769230769,14.8,0.3,49.49230769230769,5.9,1.3461538461538463,-3.6
433,경북,2017-03-02,0,4.0,10.3,11.2,63.323076923076925,7.8,3.223076923076923,-2.4
434,경북,2017-03-03,0,3.9076923076923076,14.0,0.0,45.107692307692304,7.8,2.246153846153846,-7.2
435,경북,2017-03-04,1,5.817948717948718,16.8,0.0,49.592307692307685,6.0,1.4538461538461538,-5.9
436,경북,2017-03-05,0,6.538461538461538,17.0,0.0,51.86923076923077,7.3,1.6153846153846154,-3.8
437,경북,2017-03-06,0,3.6384615384615384,9.5,1.3,37.00769230769231,10.8,3.946153846153846,-3.1
438,경북,2017-03-07,0,0.1769230769230769,7.1,2.9,39.99230769230769,9.0,3.769230769230769,-7.1
439,경북,2017-03-08,0,0.7307692307692307,7.3,0.0,46.138461538461534,8.9,3.6538461538461537,-8.9
440,경북,2017-03-09,1,5.123076923076923,13.7,0.0,39.35384615384615,10.2,3.876923076923077,-5.9
441,경북,2017-03-10,1,5.153846153846154,13.9,0.0,36.830769230769235,7.6,2.7384615384615385,-5.9
442,경북,2017-03-10,1,5.153846153846154,13.9,0.0,36.830769230769235,7.6,2.7384615384615385,-5.9
443,경북,2017-03-10,1,5.153846153846154,13.9,0.0,36.830769230769235,7.6,2.7384615384615385,-5.9
444,경북,2017-03-11,1,5.907692307692307,17.4,0.0,41.36923076923077,6.0,1.623076923076923,-7.3
445,경북,2017-03-11,1,5.907692307692307,17.4,0.0,41.36923076923077,6.0,1.623076923076923,-7.3
446,경북,2017-03-11,1,5.907692307692307,17.4,0.0,41.36923076923077,6.0,1.623076923076923,-7.3
447,경북,2017-03-12,1,8.846153846153847,19.4,0.0,39.08461538461538,6.0,1.8692307692307693,-4.5
448,경북,2017-03-13,1,8.292307692307691,16.6,0.0,48.892307692307696,9.7,2.4692307692307693,-2.5
449,경북,2017-03-13,1,8.292307692307691,16.6,0.0,48.892307692307696,9.7,2.4692307692307693,-2.5
450,경북,2017-03-14,1,5.3307692307692305,14.4,4.2,63.11538461538461,9.4,2.1307692307692307,-3.2
451,경북,2017-03-15,0,4.384615384615385,14.0,0.0,57.02307692307692,8.1,1.7076923076923076,-7.0
452,경북,2017-03-16,0,5.776923076923077,15.4,0.0,53.76153846153846,6.5,1.646153846153846,-6.0
453,경북,2017-03-17,0,7.1692307692307695,17.3,0.0,43.607692307692304,6.4,1.6384615384615384,-5.8
454,경북,2017-03-18,0,8.361538461538462,18.4,0.0,40.607692307692304,7.3,1.723076923076923,-2.2
455,경북,2017-03-19,1,8.569230769230769,19.4,0.0,43.91538461538461,8.2,1.6615384615384616,-4.6
456,경북,2017-03-19,1,8.569230769230769,19.4,0.0,43.91538461538461,8.2,1.6615384615384616,-4.6
457,경북,2017-03-19,1,8.569230769230769,19.4,0.0,43.91538461538461,8.2,1.6615384615384616,-4.6
458,경북,2017-03-20,0,7.661538461538461,15.5,21.1,63.46923076923077,5.8,1.276923076923077,-4.4
459,경북,2017-03-21,1,7.1,16.2,17.9,65.4076923076923,11.0,2.5,-3.6
460,경북,2017-03-22,1,7.084615384615385,16.1,0.0,46.684615384615384,6.6,2.0153846153846153,-6.2
461,경북,2017-03-22,1,7.084615384615385,16.1,0.0,46.684615384615384,6.6,2.0153846153846153,-6.2
462,경북,2017-03-23,1,9.161538461538461,17.4,0.0,43.13076923076923,9.1,2.223076923076923,-1.3
463,경북,2017-03-24,0,7.9,15.1,0.0,53.73846153846154,5.1,1.7000000000000002,0.0
464,경북,2017-03-25,0,5.5307692307692315,12.2,133.9,80.5923076923077,5.8,1.3076923076923077,0.3
465,경북,2017-03-26,0,5.538461538461538,11.4,32.1,81.07692307692308,6.6,1.376923076923077,0.4
466,경북,2017-03-27,0,5.1461538461538465,12.3,22.8,74.52307692307691,9.2,2.5307692307692307,-0.6
467,경북,2017-03-28,0,7.138461538461538,15.5,0.0,59.30769230769231,6.5,1.7923076923076924,-2.8
468,경북,2017-03-29,0,9.415384615384616,17.6,4.0,61.57692307692308,6.2,1.7999999999999998,-0.6
