Unnamed: 0,矫档,老矫,fire,乞闭扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 惑措嚼档(%),弥措 浅加(m/s),乞闭 浅加(m/s),弥历扁柯(∑C),老 弥缴利汲(cm),角瓤嚼档,斥档,稠_厚啦,圭_厚啦,档矫_魂覆_牢立瘤荐
144,版合,2016-05-19,0,19.06923076923077,31.9,0.0,50.56923076923077,6.2,1.5307692307692309,6.4,0.0,46.5182262,2016,14.049405016416614,19.06974567432407,10.158779894100784
145,版合,2016-05-20,0,18.192307692307693,30.4,0.0,54.98461538461538,5.7,1.6846153846153844,4.1,0.0,46.86009763846153,2016,14.049405016416614,19.06974567432407,10.158779894100784
146,版合,2016-05-21,0,17.884615384615383,29.7,0.0,53.03076923076923,5.4,1.7000000000000002,4.2,0.0,46.337594792307705,2016,14.049405016416614,19.06974567432407,10.158779894100784
147,版合,2016-05-22,1,17.692307692307693,30.3,0.0,54.07692307692308,5.4,1.7923076923076924,3.8,0.0,46.66850070000001,2016,14.049405016416614,19.06974567432407,10.158779894100784
148,版合,2016-05-23,0,19.323076923076925,30.5,0.0,52.607692307692304,5.5,1.376923076923077,3.6,0.0,46.731406292307696,2016,14.049405016416614,19.06974567432407,10.158779894100784
149,版合,2016-05-24,0,18.1,23.7,10.561538461538465,81.1,8.8,1.7692307692307692,11.5,0.0,55.29408226153847,2016,14.049405016416614,19.06974567432407,10.158779894100784
150,版合,2016-05-25,0,19.192307692307693,28.7,0.0,66.29230769230769,7.4,1.7538461538461538,9.2,0.0,56.80872406153847,2016,14.049405016416614,19.06974567432407,10.158779894100784
151,版合,2016-05-26,0,20.700000000000003,29.7,0.0,64.93076923076923,6.7,1.7384615384615385,9.1,0.0,57.30467210769231,2016,14.049405016416614,19.06974567432407,10.158779894100784
152,版合,2016-05-27,0,21.96153846153846,30.1,0.0,55.50769230769231,4.9,1.5307692307692309,12.1,0.0,54.89387307692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
153,版合,2016-05-28,0,21.56153846153846,30.2,0.0,53.18461538461538,5.2,1.5846153846153848,11.8,0.0,52.472466992307695,2016,14.049405016416614,19.06974567432407,10.158779894100784
154,版合,2016-05-29,0,20.46153846153846,29.8,0.0384615384615384,59.91538461538461,7.8,1.807692307692308,10.5,0.0,52.84856956153846,2016,14.049405016416614,19.06974567432407,10.158779894100784
155,版合,2016-05-30,0,21.653846153846157,32.4,0.0,57.3,6.2,2.1384615384615384,9.2,0.0,51.32159852307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
156,版合,2016-05-31,0,22.67692307692308,32.3,0.0,52.53076923076923,6.7,2.407692307692308,9.1,0.0,49.34458262307693,2016,14.049405016416614,19.06974567432407,10.158779894100784
157,版合,2016-06-01,0,19.73846153846154,28.5,0.0,50.99230769230769,6.4,2.230769230769231,9.2,0.0,47.54718812307693,2016,14.049405016416614,19.06974567432407,10.158779894100784
158,版合,2016-06-02,1,19.192307692307693,29.9,0.0,52.26153846153846,5.4,1.6538461538461535,5.4,0.0,47.002365876923086,2016,14.049405016416614,19.06974567432407,10.158779894100784
159,版合,2016-06-03,0,21.79230769230769,31.7,0.0,50.20769230769231,6.2,1.776923076923077,7.2,0.0,46.08682876153846,2016,14.049405016416614,19.06974567432407,10.158779894100784
160,版合,2016-06-04,0,19.77692307692308,25.4,0.0538461538461538,65.64615384615385,5.1,1.2076923076923078,13.3,0.0,49.83993076153846,2016,14.049405016416614,19.06974567432407,10.158779894100784
161,版合,2016-06-05,1,20.21538461538461,31.3,0.0,63.06923076923077,7.3,2.330769230769231,11.6,0.0,51.78633445384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
162,版合,2016-06-06,0,17.984615384615385,23.5,1.0692307692307692,81.0,5.4,1.4307692307692308,10.0,0.0,58.69637637692309,2016,14.049405016416614,19.06974567432407,10.158779894100784
163,版合,2016-06-07,0,21.361538461538466,29.4,0.0384615384615384,73.85384615384615,4.6,1.2538461538461538,15.2,0.0,61.44385910769232,2016,14.049405016416614,19.06974567432407,10.158779894100784
164,版合,2016-06-08,0,20.73846153846154,27.2,2.6,81.37692307692308,4.2,1.0076923076923077,16.2,0.0,65.57922297692309,2016,14.049405016416614,19.06974567432407,10.158779894100784
165,版合,2016-06-09,0,21.976923076923075,31.7,0.0,72.3076923076923,6.6,1.6307692307692307,14.7,0.0,65.82569833846154,2016,14.049405016416614,19.06974567432407,10.158779894100784
166,版合,2016-06-10,0,23.246153846153845,33.1,0.0,66.87692307692308,6.0,1.623076923076923,13.9,0.0,63.82410445384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
167,版合,2016-06-11,0,24.07692307692308,32.5,2.1,70.56153846153846,6.7,1.5846153846153848,14.7,0.0,63.61932507692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
168,版合,2016-06-12,0,23.115384615384617,29.5,1.0692307692307692,82.29230769230769,4.4,1.1,18.6,0.0,66.36234916153846,2016,14.049405016416614,19.06974567432407,10.158779894100784
169,版合,2016-06-13,0,22.54615384615385,32.3,1.5230769230769232,76.33076923076922,7.7,1.823076923076923,17.5,0.0,66.74622583846154,2016,14.049405016416614,19.06974567432407,10.158779894100784
170,版合,2016-06-14,0,21.93931623931624,31.1,0.8,77.97307692307692,4.8,1.3692307692307693,16.4,0.0,67.24210707692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
171,版合,2016-06-15,0,21.71538461538461,26.2,4.453846153846154,78.57692307692308,5.8,1.3923076923076925,16.6,0.0,68.09047356923078,2016,14.049405016416614,19.06974567432407,10.158779894100784
172,版合,2016-06-16,0,22.930769230769236,29.4,5.976923076923077,69.37692307692308,8.0,2.261538461538461,16.4,0.0,66.11600748461538,2016,14.049405016416614,19.06974567432407,10.158779894100784
173,版合,2016-06-17,0,23.63076923076923,32.2,0.0,59.00769230769231,6.5,2.3384615384615386,14.8,0.0,61.4930646,2016,14.049405016416614,19.06974567432407,10.158779894100784
174,版合,2016-06-18,1,24.76153846153846,34.1,0.0,57.638461538461534,6.7,1.6846153846153844,13.4,0.0,57.432201369230775,2016,14.049405016416614,19.06974567432407,10.158779894100784
175,版合,2016-06-19,0,24.138461538461534,33.1,1.169230769230769,64.05384615384615,6.1,1.8692307692307693,15.5,0.0,56.72462320384615,2016,14.049405016416614,19.06974567432407,10.158779894100784
176,版合,2016-06-20,0,23.99230769230769,33.1,0.2846153846153846,65.1,5.8,1.5307692307692309,13.7,0.0,56.48519988461539,2016,14.049405016416614,19.06974567432407,10.158779894100784
177,版合,2016-06-21,0,23.153846153846157,31.0,0.3846153846153846,74.61538461538461,6.8,1.7461538461538462,17.5,0.0,59.15090637692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
178,版合,2016-06-22,0,22.815384615384616,29.3,0.4615384615384615,77.83076923076922,6.0,1.8384615384615384,17.0,0.0,62.30622754615385,2016,14.049405016416614,19.06974567432407,10.158779894100784
179,版合,2016-06-23,0,24.984615384615385,33.8,0.0384615384615384,66.42307692307692,5.7,1.5923076923076922,16.9,0.0,61.45862356153847,2016,14.049405016416614,19.06974567432407,10.158779894100784
180,版合,2016-06-24,0,21.76153846153846,25.9,23.62307692307693,86.77692307692307,6.6,1.7461538461538462,18.6,0.0,67.01978120769232,2016,14.049405016416614,19.06974567432407,10.158779894100784
181,版合,2016-06-25,0,22.85384615384616,29.5,0.0153846153846153,56.92307692307692,8.0,2.892307692307692,15.2,0.0,61.73000863846154,2016,14.049405016416614,19.06974567432407,10.158779894100784
182,版合,2016-06-26,0,23.015384615384612,31.2,0.0,61.315384615384616,6.3,2.1,12.3,0.0,59.30793646153846,2016,14.049405016416614,19.06974567432407,10.158779894100784
183,版合,2016-06-27,0,22.584615384615383,29.9,0.0076923076923076,68.91538461538461,5.5,1.2923076923076924,12.9,0.0,59.5566432923077,2016,14.049405016416614,19.06974567432407,10.158779894100784
184,版合,2016-06-28,1,22.338461538461537,30.9,0.0,68.6,5.3,1.646153846153846,14.8,0.0,59.52263665384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
185,版合,2016-06-28,1,22.338461538461537,30.9,0.0,68.6,5.3,1.646153846153846,14.8,0.0,59.52263665384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
186,版合,2016-06-29,0,22.569230769230767,28.8,0.0615384615384615,71.65384615384616,4.7,1.3384615384615384,14.4,0.0,60.817616930769226,2016,14.049405016416614,19.06974567432407,10.158779894100784
187,版合,2016-06-30,1,24.753846153846155,33.5,1.0769230769230769,72.73846153846154,7.2,1.5692307692307692,17.2,0.0,61.33110484615385,2016,14.049405016416614,19.06974567432407,10.158779894100784
188,版合,2016-07-01,0,24.138461538461534,30.3,36.284615384615385,85.39230769230768,7.6,1.7000000000000002,19.0,0.0,66.54038277692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
189,版合,2016-07-02,0,24.5,29.5,34.815384615384616,83.05384615384615,7.0,1.8692307692307693,19.9,0.0,69.33031368461538,2016,14.049405016416614,19.06974567432407,10.158779894100784
190,版合,2016-07-03,0,22.67692307692308,27.9,14.907692307692308,85.23846153846154,6.6,1.4,18.2,0.0,71.67041021538462,2016,14.049405016416614,19.06974567432407,10.158779894100784
191,版合,2016-07-04,0,20.200000000000003,22.7,76.1076923076923,95.14615384615384,4.8,1.330769230769231,18.1,0.0,76.29191688461539,2016,14.049405016416614,19.06974567432407,10.158779894100784
192,版合,2016-07-05,0,25.346153846153847,33.7,14.630769230769232,81.29230769230769,6.9,1.6,18.3,0.0,75.26303312307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
193,版合,2016-07-06,0,22.86923076923077,31.5,55.63076923076923,92.65384615384616,6.3,1.3000000000000005,17.7,0.0,77.91299485384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
194,版合,2016-07-07,0,23.92820512820513,33.2,4.269230769230769,84.68076923076923,8.0,1.2538461538461538,17.4,0.0,76.92943128461539,2016,14.049405016416614,19.06974567432407,10.158779894100784
195,版合,2016-07-08,0,25.17692307692308,33.8,0.0153846153846153,76.68461538461538,5.7,1.2999999999999998,18.7,0.0,73.92462593076924,2016,14.049405016416614,19.06974567432407,10.158779894100784
196,版合,2016-07-09,0,26.33076923076923,35.7,0.0,72.24615384615385,4.9,1.353846153846154,18.6,0.0,70.41261837692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
197,版合,2016-07-10,0,26.03076923076923,33.5,0.1153846153846153,73.78461538461539,4.5,1.2999999999999998,17.6,0.0,68.06606252307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
198,版合,2016-07-11,0,25.49230769230769,32.9,1.853846153846154,81.20769230769231,4.9,1.169230769230769,19.1,0.0,69.13936384615384,2016,14.049405016416614,19.06974567432407,10.158779894100784
199,版合,2016-07-12,0,25.53076923076923,32.8,1.169230769230769,84.08461538461538,5.1,1.330769230769231,20.9,0.0,70.35274960384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
200,版合,2016-07-13,0,26.29230769230769,32.7,0.0384615384615384,73.26923076923077,6.9,1.7076923076923076,18.7,0.0,68.23891160769232,2016,14.049405016416614,19.06974567432407,10.158779894100784
201,版合,2016-07-14,0,23.684615384615384,31.7,0.9153846153846156,77.9076923076923,8.2,1.7999999999999998,17.8,0.0,68.43298532307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
202,版合,2016-07-15,0,23.153846153846157,30.8,0.0,73.36923076923077,7.1,1.823076923076923,16.1,0.0,67.36395263076923,2016,14.049405016416614,19.06974567432407,10.158779894100784
203,版合,2016-07-16,0,20.684615384615384,23.7,19.507692307692302,92.92307692307692,6.1,1.4230769230769231,17.9,0.0,72.42748405384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
204,版合,2016-07-17,0,23.784615384615385,32.1,0.1307692307692307,79.9,5.4,1.2307692307692308,18.9,0.0,71.8030377,2016,14.049405016416614,19.06974567432407,10.158779894100784
205,版合,2016-07-18,0,23.76153846153846,31.6,0.0,75.85384615384615,5.2,1.446153846153846,17.4,0.0,70.05053896153846,2016,14.049405016416614,19.06974567432407,10.158779894100784
206,版合,2016-07-19,0,24.21538461538461,32.5,0.0,77.58461538461539,5.3,1.669230769230769,17.3,0.0,69.72474636923077,2016,14.049405016416614,19.06974567432407,10.158779894100784
207,版合,2016-07-20,0,23.184615384615384,28.8,0.0,79.30000000000001,5.1,1.7846153846153845,17.7,0.0,69.84759383076923,2016,14.049405016416614,19.06974567432407,10.158779894100784
208,版合,2016-07-21,0,23.07692307692308,30.8,0.0,77.77692307692308,5.1,1.4,16.7,0.0,69.63684761538461,2016,14.049405016416614,19.06974567432407,10.158779894100784
209,版合,2016-07-22,0,23.96153846153846,32.9,0.0,73.76153846153846,4.8,1.646153846153846,15.8,0.0,67.59456274615384,2016,14.049405016416614,19.06974567432407,10.158779894100784
210,版合,2016-07-23,0,24.99230769230769,34.7,0.0,76.42307692307692,4.3,1.3076923076923077,15.4,0.0,67.42307046923077,2016,14.049405016416614,19.06974567432407,10.158779894100784
211,版合,2016-07-24,0,27.415384615384617,34.8,0.0307692307692307,77.03076923076922,5.7,1.2230769230769232,20.0,0.0,67.62814135384616,2016,14.049405016416614,19.06974567432407,10.158779894100784
212,版合,2016-07-25,0,26.807692307692307,33.9,8.592307692307692,86.37692307692308,5.3,1.146153846153846,22.6,0.0,70.51445014615385,2016,14.049405016416614,19.06974567432407,10.158779894100784
213,版合,2016-07-26,0,28.17692307692308,35.5,0.4692307692307692,74.3,5.9,1.5461538461538462,21.3,0.0,68.85124539230769,2016,14.049405016416614,19.06974567432407,10.158779894100784
214,版合,2016-07-27,0,28.376923076923077,35.9,0.0384615384615384,71.43076923076923,5.4,1.6153846153846154,19.7,0.0,66.87998937692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
215,版合,2016-07-28,0,28.62307692307693,36.0,0.7230769230769231,70.84615384615384,6.9,1.7076923076923076,20.4,0.0,65.46644734615384,2016,14.049405016416614,19.06974567432407,10.158779894100784
216,版合,2016-07-29,0,27.692307692307693,36.5,2.1,75.65384615384616,6.5,1.3692307692307693,18.7,0.0,65.82533741538461,2016,14.049405016416614,19.06974567432407,10.158779894100784
217,版合,2016-07-30,0,28.1,36.1,5.992307692307692,78.45384615384616,6.4,1.3692307692307693,21.9,0.0,66.89511214615385,2016,14.049405016416614,19.06974567432407,10.158779894100784
218,版合,2016-07-31,0,27.83076923076923,36.0,1.2615384615384615,77.63846153846154,6.1,1.376923076923077,20.9,0.0,67.06946937692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
219,版合,2016-08-01,0,27.16923076923077,36.2,1.1076923076923078,77.83846153846153,7.5,1.4230769230769231,20.1,0.0,67.67777081538462,2016,14.049405016416614,19.06974567432407,10.158779894100784
220,版合,2016-08-02,0,25.73076923076923,32.8,3.5538461538461537,84.03846153846153,7.0,1.176923076923077,21.4,0.0,70.06485046153847,2016,14.049405016416614,19.06974567432407,10.158779894100784
221,版合,2016-08-03,0,25.815384615384616,33.4,0.5692307692307692,83.82307692307693,4.8,1.1846153846153846,20.6,0.0,71.69182465384615,2016,14.049405016416614,19.06974567432407,10.158779894100784
222,版合,2016-08-04,0,26.85384615384616,34.7,0.0,77.92307692307692,5.2,1.3461538461538465,19.7,0.0,70.89102053076923,2016,14.049405016416614,19.06974567432407,10.158779894100784
223,版合,2016-08-05,0,27.430769230769236,35.9,0.0,75.0,5.0,1.3076923076923077,20.7,0.0,69.35470940769231,2016,14.049405016416614,19.06974567432407,10.158779894100784
224,版合,2016-08-06,0,27.96923076923077,36.7,0.0,74.45384615384616,5.3,1.2923076923076924,19.0,0.0,68.14422422307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
225,版合,2016-08-07,0,28.99230769230769,37.8,0.1923076923076923,70.56153846153846,6.3,1.507692307692308,20.8,0.0,66.12213334615384,2016,14.049405016416614,19.06974567432407,10.158779894100784
226,版合,2016-08-08,0,27.85384615384616,37.4,13.753846153846156,76.71538461538461,8.8,1.676923076923077,20.9,0.0,66.33399643846154,2016,14.049405016416614,19.06974567432407,10.158779894100784
227,版合,2016-08-09,0,26.63076923076923,34.2,0.0,74.65384615384616,6.6,1.7692307692307692,20.3,0.0,65.871441,2016,14.049405016416614,19.06974567432407,10.158779894100784
228,版合,2016-08-10,0,27.923076923076923,38.2,0.0,71.35384615384615,5.4,1.3384615384615384,19.3,0.0,64.76589092307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
229,版合,2016-08-11,1,29.16923076923077,39.0,0.0,69.7076923076923,4.4,1.4538461538461538,20.5,0.0,63.60132883846154,2016,14.049405016416614,19.06974567432407,10.158779894100784
230,版合,2016-08-12,0,29.638461538461534,39.4,0.0,67.41538461538461,5.7,1.492307692307692,20.7,0.0,62.11771940769231,2016,14.049405016416614,19.06974567432407,10.158779894100784
231,版合,2016-08-13,0,29.815384615384616,39.6,0.0,64.26923076923077,5.5,1.7307692307692308,20.6,0.0,60.27272448461538,2016,14.049405016416614,19.06974567432407,10.158779894100784
232,版合,2016-08-14,1,29.41538461538461,39.2,0.0,67.26923076923077,5.8,1.9307692307692308,20.6,0.0,59.66402988461539,2016,14.049405016416614,19.06974567432407,10.158779894100784
233,版合,2016-08-15,0,28.32307692307692,36.4,0.3384615384615385,72.1923076923077,7.6,1.515384615384615,21.8,0.0,60.78762812307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
234,版合,2016-08-16,0,27.43846153846154,35.5,10.653846153846152,70.86153846153846,4.9,1.5923076923076922,21.6,0.0,61.291388630769234,2016,14.049405016416614,19.06974567432407,10.158779894100784
235,版合,2016-08-17,0,27.17692307692308,36.2,0.0384615384615384,71.66923076923078,5.9,1.4692307692307691,20.1,0.0,61.94442918461539,2016,14.049405016416614,19.06974567432407,10.158779894100784
236,版合,2016-08-18,0,27.53076923076923,36.8,0.0,70.73076923076923,5.0,1.4538461538461538,20.0,0.0,62.20092542307693,2016,14.049405016416614,19.06974567432407,10.158779894100784
237,版合,2016-08-19,0,27.57692307692308,37.1,0.0,67.73846153846154,4.7,1.6,18.9,0.0,61.59382303846154,2016,14.049405016416614,19.06974567432407,10.158779894100784
238,版合,2016-08-20,0,27.17692307692308,36.3,0.0,65.93076923076923,5.7,1.815384615384616,18.6,0.0,60.52065957692308,2016,14.049405016416614,19.06974567432407,10.158779894100784
239,版合,2016-08-21,1,26.923076923076923,36.6,0.0,67.03846153846153,7.1,1.6615384615384616,17.1,0.0,59.92799432307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
240,版合,2016-08-22,0,27.115384615384617,36.3,0.1615384615384615,69.1,7.3,1.7000000000000002,18.4,0.0,60.17855928461539,2016,14.049405016416614,19.06974567432407,10.158779894100784
241,版合,2016-08-23,0,26.5,34.0,0.2769230769230769,69.03846153846153,5.3,1.7923076923076924,17.9,0.0,60.30698596153847,2016,14.049405016416614,19.06974567432407,10.158779894100784
242,版合,2016-08-24,0,26.153846153846157,36.4,0.0,65.1,5.4,1.5923076923076922,16.2,0.0,59.24846889230769,2016,14.049405016416614,19.06974567432407,10.158779894100784
243,版合,2016-08-25,0,27.29230769230769,36.8,0.0076923076923076,62.12307692307692,5.7,1.669230769230769,15.5,0.0,57.72004262307692,2016,14.049405016416614,19.06974567432407,10.158779894100784
